comp.A,comp.B,T,sheet_name,xA,yA_exp,yA_pred,P_exp,P_pred
501,1103,333.15,Non-HB_OH,0.874,0.849,,56621.0,
501,1103,333.15,Non-HB_OH,0.889,0.857,,56521.0,
501,1103,333.15,Non-HB_OH,0.904,0.866,,56370.0,
501,1103,333.15,Non-HB_OH,0.909,0.87,,56279.0,
501,1103,333.15,Non-HB_OH,0.913,0.873,,56239.0,
501,1103,333.15,Non-HB_OH,0.919,0.878,,56130.0,
501,1103,333.15,Non-HB_OH,0.928,0.885,,55959.0,
501,1103,333.15,Non-HB_OH,0.932,0.889,,55910.0,
501,1103,333.15,Non-HB_OH,0.934,0.89,,55839.0,
501,1103,333.15,Non-HB_OH,0.95,0.906,,55430.0,
501,1107,333.15,Non-HB_OH,0.0775,0.313,,27104.0,
501,1107,333.15,Non-HB_OH,0.211,0.583,,38397.0,
501,1107,333.15,Non-HB_OH,0.241,0.615,,41037.0,
501,1107,333.15,Non-HB_OH,0.263,0.635,,43130.0,
501,1107,333.15,Non-HB_OH,0.462,0.746,,49916.0,
501,1107,333.15,Non-HB_OH,0.602,0.785,,52582.0,
501,1107,333.15,Non-HB_OH,0.736,0.835,,54489.0,
501,1107,333.15,Non-HB_OH,0.865,0.88,,54929.0,
501,1107,333.15,Non-HB_OH,0.955,0.94,,54716.0,
501,10008,318.15,Non-HB_OH,0.0258,0.356,,9399.0,
501,10008,318.15,Non-HB_OH,0.0512,0.5042,,11906.0,
501,10008,318.15,Non-HB_OH,0.1036,0.6471,,16479.0,
501,10008,318.15,Non-HB_OH,0.3231,0.8057,,25798.0,
501,10008,318.15,Non-HB_OH,0.4248,0.8251,,27398.0,
501,10008,318.15,Non-HB_OH,0.5337,0.8368,,28464.0,
501,10008,318.15,Non-HB_OH,0.6144,0.8488,,29064.0,
501,10008,318.15,Non-HB_OH,0.7572,0.8689,,29784.0,
501,10008,318.15,Non-HB_OH,0.8614,0.8982,,30184.0,
501,10008,318.15,Non-HB_OH,0.9417,0.9369,,30224.0,
501,10008,318.15,Non-HB_OH,0.976,0.9675,,29998.0,
501,10008,318.15,Non-HB_OH,0.988,0.9822,,29944.0,
501,10008,318.15,Non-HB_OH,0.9927,0.9886,,29931.0,
501,10008,318.15,Non-HB_OH,0.9945,0.989,,29918.0,
501,10008,318.15,Non-HB_OH,0.998,0.995,,29891.0,
501,10008,318.15,Non-HB_OH,0.9998,0.9994,,29891.0,
502,1105,363.15,Non-HB_OH,0.013,0.05,,37597.0,
502,1105,363.15,Non-HB_OH,0.045,0.15,,40663.0,
502,1105,363.15,Non-HB_OH,0.072,0.215,,42797.0,
502,1105,363.15,Non-HB_OH,0.118,0.306,,46530.0,
502,1105,363.15,Non-HB_OH,0.175,0.382,,50263.0,
502,1105,363.15,Non-HB_OH,0.234,0.46,,53862.0,
502,1105,363.15,Non-HB_OH,0.284,0.51,,56262.0,
502,1105,363.15,Non-HB_OH,0.368,0.565,,58395.0,
502,1105,363.15,Non-HB_OH,0.44,0.59,,60395.0,
502,1105,363.15,Non-HB_OH,0.472,0.62,,60795.0,
502,1105,363.15,Non-HB_OH,0.535,0.645,,61995.0,
502,1105,363.15,Non-HB_OH,0.634,0.68,,62395.0,
502,1105,363.15,Non-HB_OH,0.696,0.714,,62662.0,
502,1105,363.15,Non-HB_OH,0.705,0.72,,62662.0,
502,1105,363.15,Non-HB_OH,0.818,0.775,,61862.0,
502,1105,363.15,Non-HB_OH,0.906,0.85,,59862.0,
502,1105,363.15,Non-HB_OH,0.96,0.919,,57729.0,
502,1105,333.31,Non-HB_OH,0.01,0.073,,8765.0,
502,1105,333.31,Non-HB_OH,0.031,0.185,,9747.0,
502,1105,333.31,Non-HB_OH,0.111,0.426,,12971.0,
502,1105,333.31,Non-HB_OH,0.164,0.467,,13700.0,
502,1105,333.31,Non-HB_OH,0.24,0.592,,16261.0,
502,1105,333.31,Non-HB_OH,0.337,0.652,,17871.0,
502,1105,333.31,Non-HB_OH,0.387,0.675,,18451.0,
502,1105,333.31,Non-HB_OH,0.502,0.723,,19501.0,
502,1105,333.31,Non-HB_OH,0.584,0.746,,19952.0,
502,1105,333.31,Non-HB_OH,0.684,0.773,,20332.0,
502,1105,333.31,Non-HB_OH,0.796,0.808,,20512.0,
502,1105,333.31,Non-HB_OH,0.859,0.836,,20461.0,
502,1105,333.31,Non-HB_OH,0.914,0.869,,20181.0,
502,1105,333.31,Non-HB_OH,0.94,0.896,,19941.0,
502,1105,333.31,Non-HB_OH,0.981,0.957,,19201.0,
502,1105,373.15,Non-HB_OH,0.1,0.25,,64581.0,
502,1105,373.15,Non-HB_OH,0.2,0.398,,72421.0,
502,1105,373.15,Non-HB_OH,0.3,0.476,,78287.0,
502,1105,373.15,Non-HB_OH,0.4,0.545,,81940.0,
502,1105,373.15,Non-HB_OH,0.5,0.59,,83233.0,
502,1105,373.15,Non-HB_OH,0.6,0.645,,85100.0,
502,1105,373.15,Non-HB_OH,0.7,0.694,,85486.0,
502,1105,373.15,Non-HB_OH,0.8,0.758,,84900.0,
502,1105,373.15,Non-HB_OH,0.9,0.83,,81953.0,
502,1105,343.4,Non-HB_OH,0.034,0.173,,16181.0,
502,1105,343.4,Non-HB_OH,0.064,0.277,,18031.0,
502,1105,343.4,Non-HB_OH,0.11,0.385,,20372.0,
502,1105,343.4,Non-HB_OH,0.187,0.498,,23321.0,
502,1105,343.4,Non-HB_OH,0.24,0.548,,24942.0,
502,1105,343.4,Non-HB_OH,0.308,0.598,,26471.0,
502,1105,343.4,Non-HB_OH,0.345,0.62,,27171.0,
502,1105,343.4,Non-HB_OH,0.389,0.642,,27891.0,
502,1105,343.4,Non-HB_OH,0.446,0.669,,28631.0,
502,1105,343.4,Non-HB_OH,0.51,0.692,,29422.0,
502,1105,343.4,Non-HB_OH,0.687,0.752,,30402.0,
502,1105,343.4,Non-HB_OH,0.796,0.793,,30582.0,
502,1105,343.4,Non-HB_OH,0.908,0.858,,29911.0,
502,1105,343.4,Non-HB_OH,0.94,0.892,,29451.0,
502,1105,343.4,Non-HB_OH,0.98,0.958,,28262.0,
502,1105,353.44,Non-HB_OH,0.011,0.056,,23421.0,
502,1105,353.44,Non-HB_OH,0.033,0.148,,25402.0,
502,1105,353.44,Non-HB_OH,0.073,0.261,,28471.0,
502,1105,353.44,Non-HB_OH,0.117,0.355,,31312.0,
502,1105,353.44,Non-HB_OH,0.194,0.464,,35112.0,
502,1105,353.44,Non-HB_OH,0.309,0.564,,39082.0,
502,1105,353.44,Non-HB_OH,0.349,0.586,,40073.0,
502,1105,353.44,Non-HB_OH,0.389,0.609,,40893.0,
502,1105,353.44,Non-HB_OH,0.452,0.638,,41953.0,
502,1105,353.44,Non-HB_OH,0.513,0.664,,42982.0,
502,1105,353.44,Non-HB_OH,0.705,0.745,,44112.0,
502,1105,353.44,Non-HB_OH,0.798,0.775,,44062.0,
502,1105,353.44,Non-HB_OH,0.86,0.809,,43572.0,
502,1105,353.44,Non-HB_OH,0.94,0.889,,42122.0,
502,1105,353.44,Non-HB_OH,0.982,0.958,,40302.0,
922,1921,293.15,Non-HB_OH,0.0001,0.2615,,3165.0,
922,1921,293.15,Non-HB_OH,0.0004,0.5791,,4600.0,
922,1921,293.15,Non-HB_OH,0.0007,0.6592,,6839.0,
922,1921,293.15,Non-HB_OH,0.0011,0.7315,,8654.0,
922,1921,293.15,Non-HB_OH,0.0015,0.7981,,11436.0,
922,1921,293.15,Non-HB_OH,0.002,0.8374,,14110.0,
922,1921,293.15,Non-HB_OH,0.0022,0.8475,,14999.0,
922,1921,293.15,Non-HB_OH,0.0024,0.8611,,16496.0,
922,1921,293.15,Non-HB_OH,0.0027,0.8797,,18800.0,
922,1921,293.15,Non-HB_OH,0.0032,0.8953,,21376.0,
922,1921,293.15,Non-HB_OH,0.0037,0.9069,,23807.0,
922,1921,293.15,Non-HB_OH,0.0038,0.9171,,25018.0,
1101,1523,313.15,Non-HB_OH,0.1,0.479,,35384.0,
1101,1523,313.15,Non-HB_OH,0.2,0.569,,40463.0,
1101,1523,313.15,Non-HB_OH,0.3,0.592,,42650.0,
1101,1523,313.15,Non-HB_OH,0.4,0.603,,43330.0,
1101,1523,313.15,Non-HB_OH,0.5,0.605,,43570.0,
1101,1523,313.15,Non-HB_OH,0.6,0.614,,43716.0,
1101,1523,313.15,Non-HB_OH,0.7,0.64,,43650.0,
1101,1523,313.15,Non-HB_OH,0.8,0.697,,42717.0,
1101,1523,313.15,Non-HB_OH,0.9,0.81,,40223.0,
1101,1523,323.15,Non-HB_OH,0.0026,0.0177,,31680.0,
1101,1523,323.15,Non-HB_OH,0.0051,0.0452,,32351.0,
1101,1523,323.15,Non-HB_OH,0.0306,0.2648,,40470.0,
1101,1523,323.15,Non-HB_OH,0.0411,0.3134,,43510.0,
1101,1523,323.15,Non-HB_OH,0.0607,0.3673,,46720.0,
1101,1523,323.15,Non-HB_OH,0.0753,0.4016,,48751.0,
1101,1523,323.15,Non-HB_OH,0.0858,0.4224,,50280.0,
1101,1523,323.15,Non-HB_OH,0.1215,0.4802,,54910.0,
1101,1523,323.15,Non-HB_OH,0.1442,0.503,,56781.0,
1101,1523,323.15,Non-HB_OH,0.1672,0.5197,,58090.0,
1101,1523,323.15,Non-HB_OH,0.1892,0.5343,,59541.0,
1101,1523,323.15,Non-HB_OH,0.217,0.5486,,60600.0,
1101,1523,323.15,Non-HB_OH,0.255,0.5635,,61940.0,
1101,1523,323.15,Non-HB_OH,0.2889,0.5721,,62700.0,
1101,1523,323.15,Non-HB_OH,0.3508,0.5891,,63780.0,
1101,1523,323.15,Non-HB_OH,0.3974,0.5983,,64229.0,
1101,1523,323.15,Non-HB_OH,0.4568,0.6106,,64820.0,
1101,1523,323.15,Non-HB_OH,0.503,0.6179,,65100.0,
1101,1523,323.15,Non-HB_OH,0.5695,0.6354,,65540.0,
1101,1523,323.15,Non-HB_OH,0.6479,0.6563,,65791.0,
1101,1523,323.15,Non-HB_OH,0.7376,0.6919,,65591.0,
1101,1523,323.15,Non-HB_OH,0.786,0.7179,,65131.0,
1101,1523,323.15,Non-HB_OH,0.8259,0.743,,64460.0,
1101,1523,323.15,Non-HB_OH,0.8518,0.7642,,63800.0,
1101,1523,323.15,Non-HB_OH,0.8783,0.793,,62880.0,
1101,1523,323.15,Non-HB_OH,0.9035,0.82,,61890.0,
1101,1523,323.15,Non-HB_OH,0.9294,0.8552,,60860.0,
1101,1523,323.15,Non-HB_OH,0.95,0.8888,,59470.0,
1101,1523,323.15,Non-HB_OH,0.9705,0.9268,,58081.0,
1101,1523,323.15,Non-HB_OH,0.9814,0.9535,,57181.0,
1101,1523,323.15,Non-HB_OH,0.9931,0.9775,,56310.0,
1101,1523,333.15,Non-HB_OH,0.0051,0.0472,,47270.0,
1101,1523,333.15,Non-HB_OH,0.0101,0.0908,,49171.0,
1101,1523,333.15,Non-HB_OH,0.0195,0.1741,,53540.0,
1101,1523,333.15,Non-HB_OH,0.0285,0.2157,,55850.0,
1101,1523,333.15,Non-HB_OH,0.0329,0.2426,,57670.0,
1101,1523,333.15,Non-HB_OH,0.037,0.2721,,59390.0,
1101,1523,333.15,Non-HB_OH,0.0569,0.3453,,65071.0,
1101,1523,333.15,Non-HB_OH,0.0753,0.3889,,69720.0,
1101,1523,333.15,Non-HB_OH,0.0959,0.4357,,73850.0,
1101,1523,333.15,Non-HB_OH,0.1184,0.4734,,77940.0,
1101,1523,333.15,Non-HB_OH,0.1337,0.4993,,80771.0,
1101,1523,333.15,Non-HB_OH,0.1515,0.5169,,83000.0,
1101,1523,333.15,Non-HB_OH,0.1678,0.5325,,84650.0,
1101,1523,333.15,Non-HB_OH,0.1797,0.5418,,85940.0,
1101,1523,333.15,Non-HB_OH,0.2451,0.5697,,89101.0,
1101,1523,333.15,Non-HB_OH,0.2781,0.5806,,90930.0,
1101,1523,333.15,Non-HB_OH,0.3238,0.6007,,92700.0,
1101,1523,333.15,Non-HB_OH,0.3651,0.6089,,93810.0,
1101,1523,333.15,Non-HB_OH,0.4079,0.6211,,94650.0,
1101,1523,333.15,Non-HB_OH,0.4754,0.6322,,95810.0,
1101,1523,333.15,Non-HB_OH,0.527,0.6424,,96489.0,
1101,1523,333.15,Non-HB_OH,0.5866,0.6601,,97091.0,
1101,1523,333.15,Non-HB_OH,0.6471,0.6751,,97540.0,
1101,1523,333.15,Non-HB_OH,0.7007,0.6942,,97680.0,
1101,1523,333.15,Non-HB_OH,0.7603,0.7162,,97320.0,
1101,1523,333.15,Non-HB_OH,0.8004,0.7396,,96900.0,
1101,1523,333.15,Non-HB_OH,0.8258,0.7536,,96189.0,
1101,1523,333.15,Non-HB_OH,0.8467,0.7709,,95520.0,
1101,1523,333.15,Non-HB_OH,0.8787,0.803,,94310.0,
1101,1523,333.15,Non-HB_OH,0.9219,0.8525,,91761.0,
1101,1523,333.15,Non-HB_OH,0.9604,0.9198,,88719.0,
1101,1523,333.15,Non-HB_OH,0.975,0.943,,87310.0,
1101,1523,333.15,Non-HB_OH,0.9836,0.9648,,86150.0,
1102,17,363.15,Non-HB_OH,0.1,0.5942,,194169.0,
1102,17,363.15,Non-HB_OH,0.2,0.6292,,206978.0,
1102,17,363.15,Non-HB_OH,0.3,0.6581,,208406.0,
1102,17,363.15,Non-HB_OH,0.4,0.6525,,210001.0,
1102,17,363.15,Non-HB_OH,0.5,0.6556,,208392.0,
1102,17,363.15,Non-HB_OH,0.6,0.6807,,221565.0,
1102,17,363.15,Non-HB_OH,0.7,0.6868,,223427.0,
1102,17,363.15,Non-HB_OH,0.8,0.7015,,220375.0,
1102,17,363.15,Non-HB_OH,0.9,0.7364,,219347.0,
1102,1523,333.15,Non-HB_OH,0.035,0.183,,52502.0,
1102,1523,333.15,Non-HB_OH,0.055,0.217,,54689.0,
1102,1523,333.15,Non-HB_OH,0.122,0.35,,61302.0,
1102,1523,333.15,Non-HB_OH,0.285,0.428,,66261.0,
1102,138,303.15,Non-HB_OH,0.05,0.4433,,13986.0,
1102,138,303.15,Non-HB_OH,0.1,0.4857,,14959.0,
1102,138,303.15,Non-HB_OH,0.15,0.506,,15439.0,
1102,138,303.15,Non-HB_OH,0.2,0.5157,,15639.0,
1102,138,303.15,Non-HB_OH,0.25,0.5207,,15772.0,
1102,138,303.15,Non-HB_OH,0.3,0.5235,,15839.0,
1102,138,303.15,Non-HB_OH,0.35,0.526,,15919.0,
1102,138,303.15,Non-HB_OH,0.4,0.5275,,15972.0,
1102,138,303.15,Non-HB_OH,0.45,0.53,,16025.0,
1102,138,303.15,Non-HB_OH,0.5,0.5345,,16039.0,
1102,138,303.15,Non-HB_OH,0.55,0.5383,,16025.0,
1102,138,303.15,Non-HB_OH,0.6,0.5437,,16012.0,
1102,138,303.15,Non-HB_OH,0.65,0.5527,,15945.0,
1102,138,303.15,Non-HB_OH,0.7,0.5626,,15852.0,
1102,138,303.15,Non-HB_OH,0.75,0.5769,,15692.0,
1102,138,303.15,Non-HB_OH,0.8,0.5981,,15425.0,
1102,138,303.15,Non-HB_OH,0.85,0.6273,,15025.0,
1102,138,303.15,Non-HB_OH,0.9,0.6682,,14426.0,
1102,138,303.15,Non-HB_OH,0.95,0.747,,13332.0,
1102,27,328.15,Non-HB_OH,0.0014,0.1683,,10306.0,
1102,27,328.15,Non-HB_OH,0.0185,0.5611,,18905.0,
1102,27,328.15,Non-HB_OH,0.0225,0.5791,,19852.0,
1102,27,328.15,Non-HB_OH,0.0666,0.7416,,31317.0,
1102,27,328.15,Non-HB_OH,0.1233,0.7692,,35130.0,
1102,27,328.15,Non-HB_OH,0.206,0.7866,,37464.0,
1102,27,328.15,Non-HB_OH,0.3078,0.7981,,38717.0,
1102,27,328.15,Non-HB_OH,0.3938,0.8026,,39250.0,
1102,27,328.15,Non-HB_OH,0.4614,0.8057,,39517.0,
1102,27,328.15,Non-HB_OH,0.579,0.8116,,39957.0,
1102,27,328.15,Non-HB_OH,0.6519,0.815,,40170.0,
1102,27,328.15,Non-HB_OH,0.7371,0.8239,,40423.0,
1102,27,328.15,Non-HB_OH,0.7896,0.8281,,40517.0,
1102,27,328.15,Non-HB_OH,0.8544,0.843,,40610.0,
1102,27,328.15,Non-HB_OH,0.8866,0.856,,40490.0,
1102,27,328.15,Non-HB_OH,0.9268,0.8823,,40170.0,
1102,27,328.15,Non-HB_OH,0.9511,0.9051,,39690.0,
1102,27,328.15,Non-HB_OH,0.9718,0.932,,39077.0,
1102,27,328.15,Non-HB_OH,0.9833,0.956,,38530.0,
1102,501,318.15,Non-HB_OH,0.0374,0.1965,,36132.0,
1102,501,318.15,Non-HB_OH,0.0972,0.2895,,39534.0,
1102,501,318.15,Non-HB_OH,0.2183,0.337,,40870.0,
1102,501,318.15,Non-HB_OH,0.3141,0.3625,,41241.0,
1102,501,318.15,Non-HB_OH,0.415,0.3842,,41275.0,
1102,501,318.15,Non-HB_OH,0.5199,0.4065,,40991.0,
1102,501,318.15,Non-HB_OH,0.5284,0.4101,,40929.0,
1102,501,318.15,Non-HB_OH,0.6155,0.4343,,40270.0,
1102,501,318.15,Non-HB_OH,0.7087,0.4751,,38905.0,
1102,501,318.15,Non-HB_OH,0.8102,0.5456,,36141.0,
1102,501,318.15,Non-HB_OH,0.9193,0.7078,,30360.0,
1102,501,318.15,Non-HB_OH,0.9591,0.8201,,27102.0,
1102,501,313.15,Non-HB_OH,0.02,0.145,,27784.0,
1102,501,313.15,Non-HB_OH,0.095,0.28,,31971.0,
1102,501,313.15,Non-HB_OH,0.204,0.332,,33211.0,
1102,501,313.15,Non-HB_OH,0.378,0.362,,33637.0,
1102,501,313.15,Non-HB_OH,0.49,0.384,,33171.0,
1102,501,313.15,Non-HB_OH,0.592,0.405,,32757.0,
1102,501,313.15,Non-HB_OH,0.702,0.44,,31637.0,
1102,501,313.15,Non-HB_OH,0.802,0.507,,29251.0,
1102,501,313.15,Non-HB_OH,0.88,0.605,,26171.0,
1102,501,313.15,Non-HB_OH,0.943,0.747,,22598.0,
1102,501,313.15,Non-HB_OH,0.987,0.912,,19412.0,
1102,41,313.15,Non-HB_OH,0.02,0.3414,,19758.0,
1102,41,313.15,Non-HB_OH,0.0408,0.4131,,21958.0,
1102,41,313.15,Non-HB_OH,0.1115,0.4873,,24918.0,
1102,41,313.15,Non-HB_OH,0.2487,0.5268,,26478.0,
1102,41,313.15,Non-HB_OH,0.2603,0.5315,,26305.0,
1102,41,313.15,Non-HB_OH,0.3451,0.5413,,26905.0,
1102,41,313.15,Non-HB_OH,0.4147,0.5447,,26718.0,
1102,41,313.15,Non-HB_OH,0.4691,0.5509,,26931.0,
1102,41,313.15,Non-HB_OH,0.496,0.5549,,27078.0,
1102,41,313.15,Non-HB_OH,0.6048,0.5649,,27038.0,
1102,41,313.15,Non-HB_OH,0.6696,0.5747,,26985.0,
1102,41,313.15,Non-HB_OH,0.7457,0.5904,,26665.0,
1102,41,313.15,Non-HB_OH,0.7916,0.6009,,26291.0,
1102,41,313.15,Non-HB_OH,0.8372,0.6199,,25878.0,
1102,41,313.15,Non-HB_OH,0.8711,0.643,,25385.0,
1102,41,313.15,Non-HB_OH,0.9006,0.6667,,24785.0,
1102,41,313.15,Non-HB_OH,0.9367,0.724,,23278.0,
1102,502,338.15,Non-HB_OH,0.052,0.394,,36317.0,
1102,502,338.15,Non-HB_OH,0.145,0.576,,49116.0,
1102,502,338.15,Non-HB_OH,0.294,0.652,,56795.0,
1102,502,338.15,Non-HB_OH,0.412,0.689,,60035.0,
1102,502,338.15,Non-HB_OH,0.635,0.732,,62928.0,
1102,502,338.15,Non-HB_OH,0.708,0.756,,63475.0,
1102,502,338.15,Non-HB_OH,0.761,0.774,,63741.0,
1102,502,338.15,Non-HB_OH,0.784,0.784,,63781.0,
1102,502,338.15,Non-HB_OH,0.804,0.794,,63728.0,
1102,502,338.15,Non-HB_OH,0.874,0.84,,63222.0,
1102,502,338.15,Non-HB_OH,0.958,0.926,,61088.0,
1102,501,293.15,Non-HB_OH,0.015,0.064,,10399.0,
1102,501,293.15,Non-HB_OH,0.0275,0.058,,11426.0,
1102,501,293.15,Non-HB_OH,0.065,0.216,,12479.0,
1102,501,293.15,Non-HB_OH,0.21,0.269,,12826.0,
1102,501,293.15,Non-HB_OH,0.231,0.272,,12999.0,
1102,501,293.15,Non-HB_OH,0.32,0.295,,12999.0,
1102,501,293.15,Non-HB_OH,0.335,0.2975,,12986.0,
1102,501,293.15,Non-HB_OH,0.4975,0.33,,13039.0,
1102,501,293.15,Non-HB_OH,0.525,0.34,,12892.0,
1102,501,293.15,Non-HB_OH,0.645,0.368,,12359.0,
1102,501,293.15,Non-HB_OH,0.724,0.404,,11679.0,
1102,501,293.15,Non-HB_OH,0.806,0.49,,10666.0,
1102,501,293.15,Non-HB_OH,0.935,0.686,,8373.0,
1102,27,343.15,Non-HB_OH,0.083,0.7381,,60295.0,
1102,27,343.15,Non-HB_OH,0.1114,0.7594,,64987.0,
1102,27,343.15,Non-HB_OH,0.1311,0.7677,,66998.0,
1102,27,343.15,Non-HB_OH,0.1807,0.7813,,69836.0,
1102,27,343.15,Non-HB_OH,0.2243,0.7891,,72133.0,
1102,27,343.15,Non-HB_OH,0.2601,0.7904,,72971.0,
1102,27,343.15,Non-HB_OH,0.3225,0.798,,74505.0,
1102,27,343.15,Non-HB_OH,0.3514,0.7988,,74962.0,
1102,27,343.15,Non-HB_OH,0.3859,0.8026,,75452.0,
1102,27,343.15,Non-HB_OH,0.4521,0.8053,,76240.0,
1102,27,343.15,Non-HB_OH,0.5206,0.8079,,76791.0,
1102,27,343.15,Non-HB_OH,0.5793,0.8131,,76892.0,
1102,27,343.15,Non-HB_OH,0.638,0.818,,77243.0,
1102,27,343.15,Non-HB_OH,0.6699,0.822,,77408.0,
1102,27,343.15,Non-HB_OH,0.731,0.8256,,77718.0,
1102,27,343.15,Non-HB_OH,0.7818,0.8318,,78116.0,
1102,27,343.15,Non-HB_OH,0.8124,0.8386,,78244.0,
1102,27,343.15,Non-HB_OH,0.8392,0.8441,,78300.0,
1102,27,343.15,Non-HB_OH,0.8653,0.8531,,78268.0,
1102,27,343.15,Non-HB_OH,0.9072,0.8723,,77715.0,
1102,27,343.15,Non-HB_OH,0.938,0.897,,77030.0,
1102,501,298.15,Non-HB_OH,0.1,0.26,,16159.0,
1102,501,298.15,Non-HB_OH,0.2,0.3,,16599.0,
1102,501,298.15,Non-HB_OH,0.3,0.312,,16652.0,
1102,501,298.15,Non-HB_OH,0.4,0.328,,16585.0,
1102,501,298.15,Non-HB_OH,0.5,0.342,,16465.0,
1102,501,298.15,Non-HB_OH,0.6,0.368,,16105.0,
1102,501,298.15,Non-HB_OH,0.7,0.406,,15425.0,
1102,501,298.15,Non-HB_OH,0.8,0.47,,14199.0,
1102,501,298.15,Non-HB_OH,0.9,0.603,,11932.0,
1102,17,303.27,Non-HB_OH,0.0383,0.4488,,13984.0,
1102,17,303.27,Non-HB_OH,0.0472,0.4622,,14277.0,
1102,17,303.27,Non-HB_OH,0.0542,0.4699,,14471.0,
1102,17,303.27,Non-HB_OH,0.0614,0.4763,,14645.0,
1102,17,303.27,Non-HB_OH,0.0776,0.4879,,14923.0,
1102,17,303.27,Non-HB_OH,0.1087,0.5048,,15343.0,
1102,17,303.27,Non-HB_OH,0.1385,0.5169,,15909.0,
1102,17,303.27,Non-HB_OH,0.1577,0.5228,,15781.0,
1102,17,303.27,Non-HB_OH,0.1749,0.5268,,15867.0,
1102,17,303.27,Non-HB_OH,0.19,0.5296,,15931.0,
1102,17,303.27,Non-HB_OH,0.2212,0.5337,,16000.0,
1102,17,303.27,Non-HB_OH,0.2435,0.5357,,16055.0,
1102,17,303.27,Non-HB_OH,0.2733,0.5379,,16104.0,
1102,17,303.27,Non-HB_OH,0.3032,0.5399,,16117.0,
1102,17,303.27,Non-HB_OH,0.3206,0.5411,,16135.0,
1102,17,303.27,Non-HB_OH,0.3292,0.5417,,16152.0,
1102,17,303.27,Non-HB_OH,0.3422,0.5426,,16168.0,
1102,17,303.27,Non-HB_OH,0.3589,0.5437,,16159.0,
1102,17,303.27,Non-HB_OH,0.3858,0.5455,,16209.0,
1102,17,303.27,Non-HB_OH,0.3947,0.5461,,16204.0,
1102,17,303.27,Non-HB_OH,0.4287,0.5482,,16219.0,
1102,17,303.27,Non-HB_OH,0.4646,0.5501,,16239.0,
1102,17,303.27,Non-HB_OH,0.5127,0.5526,,16261.0,
1102,17,303.27,Non-HB_OH,0.5476,0.5546,,16269.0,
1102,17,303.27,Non-HB_OH,0.5688,0.5561,,16260.0,
1102,17,303.27,Non-HB_OH,0.5767,0.5567,,16236.0,
1102,17,303.27,Non-HB_OH,0.5998,0.5586,,16232.0,
1102,17,303.27,Non-HB_OH,0.6178,0.5602,,16228.0,
1102,17,303.27,Non-HB_OH,0.6199,0.5604,,16236.0,
1102,17,303.27,Non-HB_OH,0.6361,0.5621,,16229.0,
1102,17,303.27,Non-HB_OH,0.6554,0.5643,,16215.0,
1102,17,303.27,Non-HB_OH,0.7008,0.5703,,16177.0,
1102,17,303.27,Non-HB_OH,0.7122,0.5721,,16153.0,
1102,17,303.27,Non-HB_OH,0.7558,0.5804,,16059.0,
1102,17,303.27,Non-HB_OH,0.8086,0.5959,,15867.0,
1102,17,303.27,Non-HB_OH,0.8467,0.6142,,15605.0,
1102,17,303.27,Non-HB_OH,0.895,0.6538,,14968.0,
1102,17,303.27,Non-HB_OH,0.9288,0.7023,,14177.0,
1102,17,303.27,Non-HB_OH,0.9389,0.7226,,13891.0,
1102,17,303.27,Non-HB_OH,0.9581,0.7731,,13166.0,
1102,17,303.27,Non-HB_OH,0.9693,0.8131,,12635.0,
1102,17,303.27,Non-HB_OH,0.9774,0.8489,,12147.0,
1102,17,303.27,Non-HB_OH,0.9814,0.8694,,11916.0,
1102,17,303.27,Non-HB_OH,0.988,0.9081,,11455.0,
1102,17,303.27,Non-HB_OH,0.9932,0.944,,11078.0,
1102,17,303.27,Non-HB_OH,0.9956,0.9624,,10882.0,
1102,17,303.27,Non-HB_OH,0.9979,0.9814,,10722.0,
1102,17,303.27,Non-HB_OH,0.9988,0.9892,,10644.0,
1102,17,303.27,Non-HB_OH,0.9996,0.9964,,10558.0,
1102,501,333.15,Non-HB_OH,0.0144,0.0969,,56961.0,
1102,501,333.15,Non-HB_OH,0.0786,0.2712,,67910.0,
1102,501,333.15,Non-HB_OH,0.1144,0.31,,70690.0,
1102,501,333.15,Non-HB_OH,0.1866,0.3522,,73341.0,
1102,501,333.15,Non-HB_OH,0.2496,0.3747,,74690.0,
1102,501,333.15,Non-HB_OH,0.3691,0.4032,,75421.0,
1102,501,333.15,Non-HB_OH,0.411,0.4114,,75341.0,
1102,501,333.15,Non-HB_OH,0.5105,0.4426,,75081.0,
1102,501,333.15,Non-HB_OH,0.6531,0.488,,73201.0,
1102,501,333.15,Non-HB_OH,0.7401,0.5372,,70700.0,
1102,501,333.15,Non-HB_OH,0.7866,0.568,,68710.0,
1102,501,333.15,Non-HB_OH,0.8697,0.66,,63200.0,
1102,501,333.15,Non-HB_OH,0.8986,0.696,,60890.0,
1102,501,333.15,Non-HB_OH,0.9272,0.7638,,57550.0,
1102,501,333.15,Non-HB_OH,0.9413,0.7963,,55770.0,
1102,501,333.15,Non-HB_OH,0.9858,0.9387,,49231.0,
1102,501,333.15,Non-HB_OH,0.9927,0.9675,,48020.0,
1102,502,333.15,Non-HB_OH,0.08,0.504,,35837.0,
1102,502,333.15,Non-HB_OH,0.158,0.589,,41863.0,
1102,502,333.15,Non-HB_OH,0.324,0.656,,47316.0,
1102,502,333.15,Non-HB_OH,0.519,0.699,,49969.0,
1102,502,333.15,Non-HB_OH,0.625,0.725,,50943.0,
