trial,fold,elapsed_time_sec,elapsed_time_hms,param_count,best_epoch,train_loss,val_loss,score,n_layers,learning_rate,batch_size,epochs,units_layer_1,units_layer_2,units_layer_3
44,1,666.1866059303284,00:11:06,71129,728,0.007155924569815397,0.00739634595811367,2.9213024102595684,1,0.0005740477067386526,37,829,240,189
45,1,527.8124001026154,00:08:47,71907,880,0.006940498482435942,0.007803525310009718,3.0521984129165105,1,0.00035743132179633823,55,921,227,209
46,1,592.096761226654,00:09:52,112511,577,0.00633988855406642,0.00736216688528657,2.915515218706142,2,0.0004914850420387594,33,638,246,232,125
47,1,395.43956327438354,00:06:35,50738,918,0.006742313504219055,0.00757354823872447,2.870556344619785,1,0.0008527843418995964,93,1037,184,168
48,1,551.1582689285278,00:09:11,105785,1003,0.006499628536403179,0.007282670587301254,2.922505062973039,2,0.00021042357344679716,67,1015,216,195,206
49,1,609.096949338913,00:10:09,65672,850,0.006937061902135611,0.007919620722532272,3.169453858684344,1,0.00032080268441266193,45,868,246,160
50,1,552.4371886253357,00:09:12,34549,1127,0.007829816080629826,0.008618329651653767,3.012338185245021,2,0.0004098713202264013,82,1162,58,136,147
51,1,179.3562376499176,00:02:59,78117,716,0.009276238270103931,0.010647953487932682,3.563953690332779,1,0.00014831810027771567,251,722,227,236
52,1,659.2372591495514,00:10:59,107510,948,0.005865613929927349,0.006943344138562679,2.7559795122130555,2,0.00026546034279304007,52,965,213,212,185
53,1,603.621823310852,00:10:03,102468,885,0.006242450326681137,0.006947441957890987,2.696706872268459,2,0.0002607501105176673,57,975,212,182,224
54,1,702.3656792640686,00:11:42,102837,1063,0.005636527668684721,0.006815552245825529,2.683172773495418,2,0.0002841890651665666,56,1130,170,214,223
55,1,819.9108452796936,00:13:39,100435,1116,0.00605881167575717,0.0070665874518454075,2.7568158432915233,2,0.0001807499164857464,44,1131,172,209,218
56,1,427.255806684494,00:07:07,98446,1144,0.006846322678029537,0.007842473685741425,2.8831808510799117,2,0.00011582563135454499,106,1145,164,206,226
57,1,828.517902135849,00:13:48,113621,1076,0.005728217773139477,0.006959843914955854,2.7669804866628285,2,0.00016315547053100512,43,1119,173,245,213
58,1,444.73329734802246,00:07:24,113555,1036,0.0066186850890517235,0.007824530825018883,2.856385689185654,2,0.00013068782810562099,91,1068,171,246,214
59,1,529.6717710494995,00:08:49,89901,1127,0.0067132702097296715,0.00783371552824974,3.0263534172760265,2,0.00017580106672441208,76,1132,124,211,236
60,1,654.1038093566895,00:10:54,94547,1183,0.005800692364573479,0.006920625455677509,2.6217947832986406,2,0.0002530693068545498,66,1244,149,227,195
61,1,699.7758874893188,00:11:39,100502,1183,0.00552284624427557,0.0069006867706775665,2.671789682144038,2,0.0002691594436070313,59,1234,148,246,194
62,1,634.1610579490662,00:10:34,87011,1223,0.00569775328040123,0.007072807289659977,2.877483719048457,2,0.00024551313448322793,67,1226,132,224,191
63,1,703.1558504104614,00:11:43,100372,1254,0.0059270551428198814,0.0071207876317203045,2.7366907273539542,2,0.0001954156528330407,61,1277,150,238,202
64,1,719.4120650291443,00:11:59,96441,1259,0.005516080651432276,0.006872326601296663,2.6678854087972743,2,0.00028211856642113703,60,1277,146,230,203
65,1,794.9157116413116,00:13:14,104417,1295,0.005466402508318424,0.006858390290290117,2.995078726886928,2,0.0002781118784149224,59,1402,146,255,200
66,1,646.0882902145386,00:10:46,96602,1236,0.006045626942068338,0.00712543772533536,2.7439727991826324,2,0.00019844966215631652,71,1292,159,230,185
67,1,506.3415102958679,00:08:26,110542,1209,0.00595640717074275,0.007280613761395216,2.7731026047812946,2,0.00022774331792248291,98,1264,159,242,225
68,1,602.0871667861938,00:10:02,101845,1388,0.005923061165958643,0.00724755646660924,2.768188115906482,2,0.00021234777234458362,86,1398,141,229,235
69,1,628.3862402439117,00:10:28,95942,1271,0.0065607610158622265,0.007610179949551821,2.8224613139736863,2,0.0001303874545343006,72,1300,133,240,205
70,1,554.0577826499939,00:09:14,94189,1077,0.006037416867911816,0.0071471636183559895,2.965328547336113,2,0.0003095875687311422,76,1195,150,227,192
71,1,768.5253250598907,00:12:48,104777,1455,0.0059526534751057625,0.007234686054289341,2.730158201063902,2,0.00015500082555934037,64,1491,123,249,242
72,1,506.6344714164734,00:08:26,84727,1403,0.006942293141037226,0.008380766957998276,3.285083544753552,2,0.00010910567541961788,118,1465,94,218,245
73,1,700.7141585350037,00:11:40,101552,1292,0.005840801168233156,0.007231780793517828,2.878191783636317,2,0.00019821015248126428,60,1295,125,250,225
74,1,714.5332210063934,00:11:54,104297,1322,0.006011266261339188,0.007237706333398819,2.764762268431376,2,0.00014543937419697644,65,1375,159,237,207
75,1,607.18532538414,00:10:07,88448,1217,0.00579737639054656,0.006944566499441862,2.7381090471391096,2,0.00025128044199994223,69,1235,113,256,183
76,1,636.9899134635925,00:10:36,75359,1320,0.0060272314585745335,0.007448799442499876,2.802903431108584,2,0.00024675951396735233,80,1447,94,249,166
77,1,717.2190244197845,00:11:57,97050,1126,0.006578234024345875,0.007438914384692907,2.8170766953359623,2,0.0001627659145976258,53,1211,111,256,219
78,1,323.34128165245056,00:05:23,78473,1280,0.007087147794663906,0.008077497594058514,3.053296659678008,2,0.00032022227186868533,230,1341,98,199,240
79,1,510.1116769313812,00:08:30,90791,1169,0.007148428820073605,0.00826160330325365,2.9519042675924974,2,0.00012437256945425513,88,1238,123,240,198
80,1,893.6101808547974,00:14:53,96539,1157,0.005590124521404505,0.00701754679903388,2.8628793824625585,2,0.00027426087829634333,41,1167,139,219,231
81,1,672.0448729991913,00:11:12,105323,1244,0.005839897319674492,0.007131166290491819,2.8682037870698647,2,0.00023756502562926127,61,1255,116,249,254
82,1,410.3964660167694,00:06:50,72215,1460,0.006636905483901501,0.007652583997696638,2.9071128581824697,2,0.0003704636081043208,177,1497,85,235,181
83,1,655.7824745178223,00:10:55,92196,1280,0.0060164909809827805,0.0071232980117201805,2.836922266497014,2,0.00019752861502203052,67,1281,145,224,195
84,1,671.3283889293671,00:11:11,97403,1300,0.0062030525878071785,0.0073044816963374615,2.8356669067116718,2,0.00016936377251904546,71,1328,160,230,187
85,1,768.4782209396362,00:12:48,96251,1171,0.0063803368248045444,0.007361479103565216,2.898757997088169,2,0.0001495643182463641,52,1182,130,244,205
86,1,625.8596832752228,00:10:25,93787,1352,0.005916941910982132,0.007127918768674135,2.945155764497259,2,0.00021992594144143267,78,1375,180,215,165
87,1,831.1322736740112,00:13:51,101747,1359,0.005409502424299717,0.006746503058820963,2.689432153140393,2,0.00029073431552893025,56,1427,151,231,217
88,1,781.9179747104645,00:13:01,24795,1409,0.00778898224234581,0.008451475761830807,3.1988348485255687,2,0.00034021593954638627,58,1452,144,25,216
89,1,959.9625706672668,00:15:59,112885,1365,0.0228391382843256,0.020078951492905617,5.001857329459279,2,0.009697011080383707,50,1417,153,253,226
90,1,1016.7674040794373,00:16:56,86393,1333,0.005537818651646376,0.006911702919751406,2.725134541334314,2,0.00030079704855012085,40,1369,117,201,247
91,1,1151.9923498630524,00:19:11,131339,1380,0.004742143210023642,0.0066023943945765495,2.9077788297420746,3,0.0002909839428934941,41,1429,150,201,248,140
92,1,780.4477517604828,00:13:00,89861,1291,0.005422611720860004,0.006969850044697523,2.7672958170297295,2,0.0005530643238411181,56,1378,165,176,242
93,1,784.5249900817871,00:13:04,99914,1423,0.005430945660918951,0.006882698740810156,2.615087831575594,2,0.0002522066415752709,64,1495,129,236,233
94,1,778.0659618377686,00:12:58,93076,1474,0.005067482590675354,0.00677368463948369,2.63842476177511,2,0.00029525558323896306,63,1497,120,226,232
95,1,967.6602149009705,00:16:07,92867,1373,0.005386659875512123,0.006749862805008888,2.71141094490477,2,0.0004273473200234787,49,1498,119,227,231
96,1,933.362509727478,00:15:33,82655,1430,0.005416547879576683,0.006935121025890112,2.9258159935100423,2,0.0003001103236811009,48,1441,104,225,211
97,1,1061.774353504181,00:17:41,81379,1283,0.0056206416338682175,0.006943890824913979,2.717876689972562,2,0.0004427614743103888,37,1326,118,194,233
98,1,1158.9709827899933,00:19:18,94729,1427,0.005482987500727177,0.006852863356471062,2.7174142980774274,2,0.0004411590550148081,38,1494,135,217,232
99,1,934.5035314559937,00:15:34,94346,1314,0.005343889817595482,0.006633363664150238,2.7106836351930967,2,0.00034483665690196897,50,1481,137,216,229
100,1,473.8347897529602,00:07:53,92684,1339,0.00595577247440815,0.008190943859517574,3.7066447117072654,2,0.0003794178614041426,162,1421,130,222,222
101,1,150.0550458431244,00:02:30,92853,187,0.016178123652935028,0.015977106988430023,4.664718316496389,2,0.005395083258915085,56,201,127,232,212
102,1,1117.7635214328766,00:18:37,94754,1289,0.005257348995655775,0.007620689459145069,3.01678660392892,3,0.0002688560283858939,50,1481,137,207,230,17
103,1,1171.7939455509186,00:19:31,94710,1362,0.005223885644227266,0.007572824135422707,2.949735240356902,2,0.00035524266786422727,45,1476,135,214,237
104,1,878.2611694335938,00:14:38,93699,1461,0.004948004148900509,0.007672803942114115,3.097619972586987,2,0.00042441512312045576,63,1493,140,217,220
105,1,1007.832498550415,00:16:47,89087,1425,0.005180617794394493,0.007856274954974651,3.0049604905073446,2,0.0003206934067795968,53,1454,109,227,229
106,1,1250.4509081840515,00:20:50,107873,1366,0.005191152915358543,0.007641247007995844,3.0346577087036684,2,0.0005022286542690666,39,1409,155,221,255
107,1,697.5831155776978,00:11:37,101342,1324,0.0054776896722614765,0.007946969009935856,3.057558979468416,2,0.000333814661984402,75,1351,143,236,219
108,1,275.4620566368103,00:04:35,99527,997,0.006633189041167498,0.008808599784970284,3.2509256798704786,2,0.00026571306154297747,204,1013,164,204,235
109,1,904.9730808734894,00:15:04,83936,1315,0.005746563896536827,0.008256702683866024,3.08386884395925,2,0.00022836257549898532,57,1396,121,212,211
110,1,825.2491374015808,00:13:45,101377,1051,0.005839993245899677,0.007895070128142834,3.0448070558487386,2,0.0005896398238511143,48,1097,134,242,223
111,1,869.4380943775177,00:14:29,97420,1371,0.005275163799524307,0.007903539575636387,2.9800488952858615,2,0.0004558945563509055,67,1471,128,232,230
112,1,1318.877699136734,00:21:58,89612,1224,0.005523000843822956,0.007904380559921265,2.992386176833977,2,0.00038378723918204496,43,1445,104,226,240
113,1,1337.820354938507,00:22:17,89882,1187,0.005683358293026686,0.007867490872740746,3.040195267574103,2,0.00043677612183461775,38,1330,119,216,235
114,1,1514.5174736976624,00:25:14,90349,1192,0.005374294705688953,0.00757973687723279,2.9489403309428592,2,0.0003437941612093681,33,1317,148,194,233
115,1,919.1572268009186,00:15:19,79467,1443,0.005381258204579353,0.00797975342720747,2.9702417880494467,2,0.00026059965700484926,62,1496,134,185,215
116,1,1405.1715772151947,00:23:25,77861,1360,0.00585806043818593,0.008123748935759068,3.294816466137773,2,0.0006992739654304847,36,1433,141,181,203
117,1,1004.4810855388641,00:16:44,94972,1360,0.005268551874905825,0.007587539963424206,2.9544150255246286,2,0.0002860013814856768,52,1394,120,220,250
118,1,1088.9815030097961,00:18:08,102984,1319,0.005514731165021658,0.007878678850829601,3.13073350675083,2,0.0007854348220199253,45,1353,176,208,226
119,1,588.4132697582245,00:09:48,87349,1173,0.005850161891430616,0.007941356860101223,3.0397994484524427,2,0.00023899020311004407,84,1212,155,193,209
120,1,958.3995640277863,00:15:58,119641,1375,0.004756574518978596,0.007432649377733469,3.039345540627308,2,0.000408946434420849,57,1470,185,233,241
121,1,767.9327983856201,00:12:47,104051,1020,0.005641859490424395,0.008024397306144238,3.0825754876535614,2,0.0005133910432674766,49,1048,166,239,193
122,1,890.0716531276703,00:14:50,82799,1269,0.008089995943009853,0.009631339460611343,3.395275432389383,2,0.0024289724017556922,64,1500,126,198,221
123,1,1227.2547345161438,00:20:27,86511,1340,0.005329806357622147,0.007846246473491192,2.978296408861146,2,0.00030114558393623216,39,1363,112,205,248
125,1,1220.7994692325592,00:20:20,86823,1353,0.005247469991445541,0.007819927297532558,2.9730448899995565,2,0.0003200661642481936,41,1428,119,211,229
126,1,444.7442982196808,00:07:24,111967,1183,0.006080919876694679,0.00829806923866272,3.0643443547826594,2,0.00021358529006202883,138,1314,199,203,245
127,1,1317.4248702526093,00:21:57,98348,1165,0.005381652154028416,0.007914014160633087,3.0000157253210906,2,0.0002846778765429525,32,1254,137,222,237
128,1,944.2547643184662,00:15:44,98104,1273,0.0054138596169650555,0.007924720644950867,2.9660259361469334,2,0.0003623606517412602,53,1392,107,244,245
129,1,781.446596622467,00:13:01,95975,1348,0.005476946476846933,0.007622668985277414,2.9430061113910684,2,0.00044948251085982283,69,1459,146,230,201
130,1,1044.5331194400787,00:17:24,82193,1166,0.0058235423639416695,0.008148323744535446,2.9676187434379315,2,0.00025610905362839797,43,1273,115,189,251
131,1,841.5036795139313,00:14:01,83207,1254,0.006036839447915554,0.008085571229457855,2.8899171930813665,2,0.00030485045758314234,59,1368,130,198,217
132,1,1045.3697860240936,00:17:25,88233,1371,0.005711217876523733,0.00800295639783144,3.000960294378565,2,0.00018553144005656121,48,1434,117,215,232
133,1,720.8500394821167,00:12:00,84975,1323,0.005738872569054365,0.00812942162156105,3.108358693044454,2,0.00023254879791434325,73,1410,98,227,227
134,1,836.1476528644562,00:13:56,103295,1465,0.005044727120548487,0.007502916734665632,2.8538933593015847,2,0.0003978766132401716,64,1473,123,247,239
135,1,967.6352980136871,00:16:07,100940,1493,0.00534120062366128,0.007629691623151302,2.8122867987714186,2,0.00034938911156316563,55,1493,125,236,243
136,1,863.2135322093964,00:14:23,104955,1290,0.005529203452169895,0.007800954394042492,2.9298935247625746,2,0.0006407947133933214,60,1448,135,251,223
137,1,1121.8500831127167,00:18:41,107093,1235,0.0052638002671301365,0.007574316114187241,2.9354146143305777,2,0.00028492096854516885,39,1304,142,242,235
138,1,815.5902066230774,00:13:35,90417,1090,0.005900241434574127,0.00818511750549078,3.053216850563094,2,0.00020579192671285626,50,1162,130,220,215
139,1,738.2096576690674,00:12:18,92614,1332,0.005811771843582392,0.007900666445493698,3.004483810400501,2,0.00025582742225772914,66,1344,102,226,256
140,1,1140.886501789093,00:19:00,87263,1324,0.005169757176190615,0.007764612324535847,3.0504637227288653,2,0.00032110326013241034,45,1499,112,234,207
141,1,683.4864995479584,00:11:23,67314,1235,0.007271862588822842,0.009225142188370228,3.381322917009008,2,0.00022170676841262854,79,1416,55,212,231
143,1,881.2892501354218,00:14:41,57901,1449,0.005985887721180916,0.007801494095474482,2.789663951601794,2,0.0003789476983563203,56,1467,151,247,18
144,1,1180.458651304245,00:19:40,80768,1345,0.005819535348564386,0.007528586778789759,3.108862894717994,2,0.00017825665800681113,37,1382,86,230,222
145,1,729.0304362773895,00:12:09,101792,1176,0.0059766084887087345,0.007747887168079615,2.8254130351403037,2,0.0002011839930578948,61,1254,157,240,195
146,1,627.5886852741241,00:10:27,97817,1174,0.006109490524977446,0.007814040407538414,2.90275468444254,2,0.00015905386241393016,69,1195,149,240,190
147,1,752.4429793357849,00:12:32,92140,1277,0.005680229514837265,0.007478902116417885,2.8992658759962326,2,0.0002430468308903339,61,1288,140,224,202
148,1,962.0862078666687,00:16:02,107486,1286,0.005312121938914061,0.0069075217470526695,2.7453598678268047,2,0.0002793607610239659,53,1448,147,236,239
149,1,612.1417858600616,00:10:12,72380,1164,0.006264727562665939,0.007833864539861679,2.9046531996039375,2,0.0003341200319366666,74,1239,168,142,212
